Index,Label
42375,Rolling Hand Backward
42376,Swiping Left
42377,Pulling Two Fingers In
42378,Swiping Left
42380,Swiping Left
42381,Zooming In With Full Hand
42382,Thumb Down
42383,Doing other things
42384,Swiping Right
42385,Pushing Two Fingers Away
42386,Swiping Down
42387,Stop Sign
42388,No gesture
42390,Zooming Out With Full Hand
42391,Swiping Left
42392,Pulling Hand In
42393,Rolling Hand Backward
42394,Doing other things
42396,Thumb Down
42397,Doing other things
42398,Turning Hand Counterclockwise
42399,Shaking Hand
42400,Swiping Up
42401,Shaking Hand
42402,Pulling Two Fingers In
42403,Swiping Left
42404,Pulling Hand In
42405,Zooming In With Full Hand
42406,Sliding Two Fingers Up
42407,Thumb Down
42408,Swiping Down
42409,Pulling Two Fingers In
42410,Zooming Out With Two Fingers
42411,Stop Sign
42412,Doing other things
42413,Shaking Hand
42414,Drumming Fingers
42416,Sliding Two Fingers Up
42417,Rolling Hand Backward
42418,Turning Hand Clockwise
42419,Sliding Two Fingers Up
42420,No gesture
42421,Pulling Two Fingers In
42422,Zooming Out With Two Fingers
42423,Pushing Two Fingers Away
42424,Doing other things
42425,Sliding Two Fingers Up
42426,Swiping Left
42427,Pulling Hand In
42428,Rolling Hand Forward
42429,Zooming Out With Two Fingers
42430,Pushing Hand Away
42431,Rolling Hand Forward
42432,Doing other things
42434,Turning Hand Clockwise
42435,Zooming Out With Two Fingers
42436,Pushing Two Fingers Away
42437,Zooming Out With Two Fingers
42439,Turning Hand Clockwise
42440,Drumming Fingers
42441,Pushing Two Fingers Away
42443,Swiping Up
42444,Pushing Two Fingers Away
42445,Zooming In With Two Fingers
42446,Sliding Two Fingers Right
42447,Sliding Two Fingers Up
42448,Zooming Out With Two Fingers
42449,Sliding Two Fingers Down
42450,Pulling Hand In
42451,Thumb Down
42452,Zooming Out With Full Hand
42453,Pushing Two Fingers Away
42455,Thumb Up
42456,Zooming Out With Two Fingers
42457,Zooming Out With Two Fingers
42458,Pushing Hand Away
42459,Drumming Fingers
42460,Sliding Two Fingers Right
42461,Pushing Hand Away
42462,Swiping Down
42463,No gesture
42464,Sliding Two Fingers Down
42465,Rolling Hand Forward
42467,Swiping Right
42468,Pulling Two Fingers In
42469,Pulling Hand In
42470,Rolling Hand Forward
42471,Stop Sign
42472,Pushing Two Fingers Away
42474,Sliding Two Fingers Left
42475,Swiping Up
42477,Sliding Two Fingers Down
42478,Swiping Left
42479,Thumb Down
42480,Stop Sign
42481,Stop Sign
42482,Doing other things
42483,Swiping Down
42484,Swiping Down
42485,Stop Sign
42486,Pulling Hand In
42487,Swiping Up
42488,Zooming In With Two Fingers
42489,Zooming In With Full Hand
42490,Swiping Up
42491,Thumb Down
42492,Pushing Two Fingers Away
42493,Sliding Two Fingers Left
42494,Zooming In With Full Hand
42495,Rolling Hand Forward
42496,Pushing Two Fingers Away
42497,Turning Hand Counterclockwise
42498,Swiping Right
42499,Drumming Fingers
42500,Thumb Up
42501,Zooming In With Full Hand
42503,Pulling Hand In
42504,Pushing Hand Away
42505,Zooming In With Two Fingers
42506,Zooming Out With Full Hand
42507,Rolling Hand Forward
42508,Stop Sign
42509,Doing other things
42510,Thumb Up
42511,Pulling Two Fingers In
42512,Doing other things
42513,Sliding Two Fingers Up
42514,Pushing Two Fingers Away
42515,Swiping Down
42516,Sliding Two Fingers Right
42517,Thumb Down
42518,Swiping Left
42519,Swiping Left
42520,Sliding Two Fingers Down
42521,Sliding Two Fingers Right
42522,Zooming Out With Full Hand
42523,Sliding Two Fingers Left
42524,Zooming Out With Full Hand
42525,Pulling Hand In
42526,Doing other things
42528,Swiping Up
42529,Swiping Right
42530,Stop Sign
42532,Shaking Hand
42533,Drumming Fingers
42535,Swiping Up
42537,Sliding Two Fingers Up
42538,Rolling Hand Forward
42539,Zooming Out With Full Hand
42540,Doing other things
42541,Thumb Down
42542,Zooming Out With Two Fingers
42543,Thumb Up
42544,Pulling Hand In
42545,Zooming In With Two Fingers
42546,Pushing Hand Away
42548,Doing other things
42549,Pulling Two Fingers In
42550,Doing other things
42552,Swiping Up
42553,Doing other things
42554,Rolling Hand Backward
42555,Pulling Hand In
42556,Swiping Right
42557,Swiping Up
42558,Sliding Two Fingers Right
42559,Swiping Down
42560,Zooming In With Two Fingers
42561,Thumb Down
42562,Sliding Two Fingers Left
42563,Thumb Down
42564,Drumming Fingers
42565,Thumb Down
42566,Thumb Down
42567,Thumb Up
42568,Doing other things
42569,Pulling Two Fingers In
42570,Thumb Up
42571,Sliding Two Fingers Left
42572,Doing other things
42573,Pulling Hand In
42574,Swiping Right
42575,Sliding Two Fingers Right
42576,Pulling Hand In
42578,Pulling Two Fingers In
42579,Swiping Right
42580,Sliding Two Fingers Right
42581,Thumb Up
42582,Sliding Two Fingers Left
42583,Pushing Two Fingers Away
42584,Rolling Hand Backward
42585,Zooming Out With Full Hand
42586,Doing other things
42587,Sliding Two Fingers Right
42588,Sliding Two Fingers Right
42589,Pushing Hand Away
42590,Doing other things
42591,Thumb Up
42592,Thumb Up
42593,No gesture
42594,Swiping Up
42595,Shaking Hand
42596,Zooming In With Full Hand
42597,Zooming In With Full Hand
42598,Swiping Left
42599,Swiping Right
42600,Rolling Hand Forward
42601,Swiping Right
42602,Swiping Down
42604,Rolling Hand Backward
42605,Zooming In With Two Fingers
42606,Swiping Up
42607,Turning Hand Clockwise
42608,Swiping Down
42609,Thumb Up
42610,Swiping Down
42611,Pushing Two Fingers Away
42612,Doing other things
42613,Sliding Two Fingers Down
42614,Sliding Two Fingers Down
42615,Stop Sign
42616,Pushing Hand Away
42617,Sliding Two Fingers Down
42618,Stop Sign
42619,No gesture
42620,Doing other things
42621,Sliding Two Fingers Right
42623,Shaking Hand
42625,Turning Hand Clockwise
42626,Shaking Hand
42628,Stop Sign
42629,Thumb Down
42630,Thumb Down
42631,Stop Sign
42632,Thumb Up
42633,Thumb Up
42634,No gesture
42635,Zooming In With Full Hand
42637,Turning Hand Clockwise
42638,Thumb Up
42639,Turning Hand Clockwise
42640,Turning Hand Clockwise
42641,Rolling Hand Forward
42642,Thumb Down
42643,Sliding Two Fingers Down
42644,Pulling Hand In
42645,Rolling Hand Backward
42646,Pushing Two Fingers Away
42648,No gesture
42649,Rolling Hand Backward
42650,Rolling Hand Forward
42651,Sliding Two Fingers Down
42652,Drumming Fingers
42653,Swiping Up
42654,Drumming Fingers
42655,Pushing Hand Away
42656,No gesture
42657,Sliding Two Fingers Up
42658,Zooming In With Two Fingers
42659,Stop Sign
42660,Sliding Two Fingers Up
42661,Pushing Two Fingers Away
42662,Rolling Hand Backward
42663,Doing other things
42664,Pushing Hand Away
42665,Turning Hand Counterclockwise
42666,Stop Sign
42667,Zooming In With Full Hand
42668,Zooming In With Two Fingers
42669,Zooming Out With Two Fingers
42670,Swiping Left
42671,Doing other things
42672,Zooming Out With Two Fingers
42673,No gesture
42674,Pushing Hand Away
42675,Sliding Two Fingers Down
42676,Pulling Hand In
42677,Zooming Out With Two Fingers
42678,Doing other things
42680,Turning Hand Counterclockwise
42681,Thumb Down
42682,Drumming Fingers
42683,Pulling Two Fingers In
42684,Zooming Out With Full Hand
42685,Pushing Hand Away
42686,Zooming Out With Full Hand
42687,Zooming Out With Two Fingers
42688,Sliding Two Fingers Right
42689,Thumb Up
42691,Zooming In With Full Hand
42692,Shaking Hand
42693,Thumb Up
42694,Rolling Hand Forward
42695,Pulling Two Fingers In
42696,Zooming Out With Full Hand
42697,Shaking Hand
42698,Stop Sign
42699,Thumb Down
42700,Pulling Two Fingers In
42701,Doing other things
42702,Swiping Up
42703,Turning Hand Counterclockwise
42704,Doing other things
42706,Zooming In With Two Fingers
42707,Rolling Hand Forward
42708,Pulling Two Fingers In
42709,Turning Hand Counterclockwise
42710,Swiping Right
42711,Thumb Down
42712,Swiping Right
42713,Pushing Hand Away
42714,Sliding Two Fingers Right
42715,Doing other things
42716,Swiping Down
42717,Sliding Two Fingers Up
42718,Pushing Hand Away
42719,Rolling Hand Forward
42720,Sliding Two Fingers Right
42721,No gesture
42722,Pushing Two Fingers Away
42723,Zooming Out With Two Fingers
42724,Swiping Right
42725,Sliding Two Fingers Up
42726,Drumming Fingers
42727,Zooming Out With Full Hand
42729,Sliding Two Fingers Down
42730,Thumb Down
42731,Turning Hand Clockwise
42732,Turning Hand Counterclockwise
42733,Swiping Down
42734,Zooming In With Two Fingers
42735,Rolling Hand Forward
42736,Swiping Up
42738,Shaking Hand
42739,Sliding Two Fingers Down
42741,No gesture
42742,Doing other things
42743,Drumming Fingers
42745,Zooming In With Two Fingers
42746,Swiping Down
42747,Turning Hand Counterclockwise
42748,Sliding Two Fingers Up
42749,Doing other things
42750,Rolling Hand Forward
42751,Sliding Two Fingers Left
42752,Swiping Down
42753,No gesture
42755,Zooming Out With Two Fingers
42756,Doing other things
42757,Drumming Fingers
42758,Rolling Hand Forward
42759,Sliding Two Fingers Down
42760,Shaking Hand
42761,No gesture
42762,Pulling Two Fingers In
42763,Swiping Down
42764,Zooming In With Two Fingers
42765,Swiping Up
42766,Sliding Two Fingers Left
42767,Sliding Two Fingers Down
42768,Rolling Hand Forward
42769,Sliding Two Fingers Left
42770,Turning Hand Counterclockwise
42771,Zooming Out With Full Hand
42772,Sliding Two Fingers Down
42774,No gesture
42775,Shaking Hand
42778,Thumb Down
42779,Zooming In With Full Hand
42781,Zooming Out With Full Hand
42782,Sliding Two Fingers Down
42784,Sliding Two Fingers Right
42785,Sliding Two Fingers Left
42786,Zooming Out With Two Fingers
42787,Thumb Up
42788,Pushing Hand Away
42789,Doing other things
42790,Thumb Down
42791,Zooming In With Two Fingers
42792,Sliding Two Fingers Up
42793,Sliding Two Fingers Right
42794,Pushing Two Fingers Away
42795,Turning Hand Clockwise
42796,Thumb Up
42797,Swiping Left
42798,Turning Hand Counterclockwise
42799,Shaking Hand
42800,Turning Hand Counterclockwise
42801,Sliding Two Fingers Right
42802,Drumming Fingers
42803,Pushing Hand Away
42804,Zooming In With Two Fingers
42805,Shaking Hand
42806,Pulling Two Fingers In
42807,Pushing Hand Away
42808,Zooming In With Full Hand
42809,Swiping Right
42810,Pushing Hand Away
42811,Zooming Out With Full Hand
42812,Rolling Hand Backward
42813,Thumb Up
42814,Pushing Two Fingers Away
42815,Swiping Up
42816,Turning Hand Counterclockwise
42817,Doing other things
42818,Rolling Hand Forward
42819,Rolling Hand Forward
42820,Rolling Hand Forward
42822,Zooming In With Two Fingers
42823,Sliding Two Fingers Left
42824,Rolling Hand Backward
42825,Zooming In With Two Fingers
42826,Drumming Fingers
42827,Zooming Out With Two Fingers
42828,Sliding Two Fingers Left
42830,Drumming Fingers
42831,Turning Hand Counterclockwise
42832,Turning Hand Counterclockwise
42833,Stop Sign
42834,Pushing Two Fingers Away
42835,Doing other things
42836,Shaking Hand
42837,Thumb Down
42838,Turning Hand Clockwise
42839,Doing other things
42840,Thumb Down
42843,No gesture
42844,Sliding Two Fingers Left
42845,Swiping Up
42846,Sliding Two Fingers Up
42847,Sliding Two Fingers Down
42848,Pushing Two Fingers Away
42849,Zooming Out With Full Hand
42850,Doing other things
42851,Turning Hand Clockwise
42852,Pushing Hand Away
42853,Pulling Hand In
42854,Drumming Fingers
42855,Pulling Two Fingers In
42856,Turning Hand Counterclockwise
42857,Doing other things
42858,Shaking Hand
42859,Drumming Fingers
42860,Doing other things
42861,Pushing Hand Away
42862,Rolling Hand Forward
42863,Doing other things
42864,Swiping Right
42865,Turning Hand Clockwise
42866,Pushing Two Fingers Away
42867,Zooming Out With Two Fingers
42868,Zooming In With Full Hand
42869,Sliding Two Fingers Up
42870,Sliding Two Fingers Left
42871,Stop Sign
42872,Rolling Hand Forward
42874,Zooming Out With Full Hand
42875,Stop Sign
42876,No gesture
42877,Zooming In With Full Hand
42878,Swiping Left
42879,Zooming In With Full Hand
42881,Drumming Fingers
42882,Zooming Out With Two Fingers
42883,Pushing Two Fingers Away
42884,Doing other things
42885,Rolling Hand Backward
42887,Sliding Two Fingers Right
42890,Zooming In With Two Fingers
42891,Swiping Left
42892,Swiping Left
42893,Turning Hand Clockwise
42894,Drumming Fingers
42895,Swiping Down
42896,Doing other things
42897,Rolling Hand Forward
42898,Rolling Hand Forward
42899,Turning Hand Clockwise
42901,Sliding Two Fingers Down
42902,Pulling Hand In
42903,Stop Sign
42905,Stop Sign
42906,Doing other things
42908,Swiping Up
42909,Doing other things
42910,Swiping Right
42911,Drumming Fingers
42912,Sliding Two Fingers Down
42913,No gesture
42914,Swiping Up
42915,Pushing Hand Away
42916,Swiping Down
42917,Doing other things
42918,Drumming Fingers
42920,Swiping Left
42922,Pushing Hand Away
42923,Doing other things
42924,Sliding Two Fingers Down
42925,Sliding Two Fingers Right
42926,Doing other things
42928,Thumb Up
42929,Pulling Hand In
42932,Sliding Two Fingers Left
42933,Sliding Two Fingers Down
42934,Doing other things
42935,Swiping Down
42936,Rolling Hand Forward
42937,Sliding Two Fingers Right
42938,Thumb Up
42939,Thumb Up
42940,Thumb Down
42941,Stop Sign
42942,Zooming In With Two Fingers
42943,No gesture
42944,Swiping Right
42945,Drumming Fingers
42946,Sliding Two Fingers Left
42948,Sliding Two Fingers Right
42949,Turning Hand Counterclockwise
42950,Sliding Two Fingers Down
42951,Zooming Out With Full Hand
42952,Thumb Down
42953,Doing other things
42954,Doing other things
42955,Swiping Down
42956,Zooming Out With Two Fingers
42957,Pushing Hand Away
42958,Pushing Two Fingers Away
42959,Pushing Hand Away
42960,Swiping Down
42961,Doing other things
42962,Rolling Hand Backward
42963,Pushing Hand Away
42965,Swiping Up
42966,Pulling Two Fingers In
42967,Stop Sign
42968,Zooming In With Two Fingers
42969,Rolling Hand Backward
42970,Drumming Fingers
42971,Doing other things
42972,Thumb Up
42973,Zooming Out With Two Fingers
42974,Zooming In With Full Hand
42975,Sliding Two Fingers Up
42976,Pushing Two Fingers Away
42977,Shaking Hand
42978,Drumming Fingers
42979,Zooming In With Full Hand
42980,Pulling Two Fingers In
42981,Swiping Down
42982,Thumb Up
42984,Rolling Hand Forward
42985,Rolling Hand Forward
42986,Swiping Left
42987,Zooming Out With Full Hand
42988,Turning Hand Clockwise
42989,Pushing Two Fingers Away
42990,Turning Hand Counterclockwise
42992,Stop Sign
42993,Zooming In With Full Hand
42994,Zooming Out With Full Hand
42995,Pulling Hand In
42996,Swiping Right
42997,Doing other things
42998,Sliding Two Fingers Down
42999,Turning Hand Counterclockwise
43000,Zooming Out With Full Hand
43001,Turning Hand Counterclockwise
43002,Swiping Left
43003,Doing other things
43004,Pulling Hand In
43005,Rolling Hand Forward
43006,Sliding Two Fingers Up
43007,Zooming In With Full Hand
43008,Doing other things
43009,Thumb Up
43011,Stop Sign
43012,No gesture
43013,No gesture
43014,Turning Hand Clockwise
43015,Zooming Out With Full Hand
43016,Shaking Hand
43017,Thumb Up
43018,Turning Hand Clockwise
43019,Zooming Out With Full Hand
43020,Zooming In With Two Fingers
43021,Pulling Two Fingers In
43022,Swiping Up
43023,Zooming In With Two Fingers
43024,Stop Sign
43025,Zooming In With Two Fingers
43026,Rolling Hand Forward
43027,Sliding Two Fingers Up
43028,Pushing Hand Away
43030,Turning Hand Clockwise
43031,Doing other things
43032,Doing other things
43033,Shaking Hand
43034,Pushing Two Fingers Away
43035,Zooming In With Two Fingers
43036,Pushing Hand Away
43037,Rolling Hand Backward
43038,Stop Sign
43039,Zooming Out With Two Fingers
43040,Rolling Hand Backward
43042,Shaking Hand
43043,Zooming Out With Full Hand
43044,Swiping Up
43045,Rolling Hand Forward
43046,Pulling Hand In
43047,Sliding Two Fingers Up
43048,Zooming In With Two Fingers
43049,Doing other things
43050,Doing other things
43051,Shaking Hand
43052,Pulling Hand In
43053,Pulling Hand In
43054,Doing other things
43055,Turning Hand Counterclockwise
43056,Zooming Out With Two Fingers
43058,Sliding Two Fingers Up
43059,Pushing Hand Away
43060,Thumb Up
43061,Sliding Two Fingers Left
43064,Shaking Hand
43065,Zooming In With Full Hand
43066,Stop Sign
43067,Thumb Down
43068,No gesture
43069,Sliding Two Fingers Up
43070,Sliding Two Fingers Left
43071,Stop Sign
43072,Rolling Hand Forward
43073,Pushing Two Fingers Away
43075,Turning Hand Counterclockwise
43076,Swiping Right
43078,Swiping Down
43080,No gesture
43081,Thumb Up
43082,Zooming Out With Two Fingers
43083,Rolling Hand Forward
43084,No gesture
43085,Sliding Two Fingers Left
43086,Drumming Fingers
43087,Thumb Down
43088,Zooming In With Two Fingers
43089,Zooming In With Two Fingers
43090,Rolling Hand Forward
43091,Swiping Down
43092,Doing other things
43093,Doing other things
43094,Swiping Up
43095,Thumb Up
43096,Drumming Fingers
43097,Zooming Out With Two Fingers
43098,No gesture
43100,Doing other things
43101,Sliding Two Fingers Up
43103,Drumming Fingers
43104,Rolling Hand Backward
43106,Rolling Hand Backward
43107,Zooming Out With Full Hand
43108,Pulling Hand In
43109,Shaking Hand
43110,Swiping Right
43111,Sliding Two Fingers Down
43112,Swiping Right
43113,Thumb Up
43114,Swiping Left
43115,Drumming Fingers
43116,Swiping Down
43117,Swiping Up
43118,Pulling Two Fingers In
43119,Pulling Hand In
43120,Zooming In With Two Fingers
43121,Stop Sign
43122,Turning Hand Counterclockwise
43124,No gesture
43125,Pushing Hand Away
43126,Swiping Left
43127,Pulling Two Fingers In
43128,Swiping Up
43129,Pulling Two Fingers In
43130,Thumb Down
43133,Zooming In With Full Hand
